timestamp;buyer;seller;symbol;currency;price;quantity
62700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
62800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;12
62900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;11
63100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
63300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
63700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;10000;5
63800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
63900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;10000;2
64000;SUBMISSION;;KELP;SEASHELLS;2034;1
64000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;11
64600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
64700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
64800;SUBMISSION;;KELP;SEASHELLS;2034;1
64800;SUBMISSION;;KELP;SEASHELLS;2034;2
64900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
65200;SUBMISSION;;KELP;SEASHELLS;2034;1
65400;SUBMISSION;;KELP;SEASHELLS;2035;1
65400;SUBMISSION;;KELP;SEASHELLS;2035;2
65700;SUBMISSION;;KELP;SEASHELLS;2035;1
65800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
66100;;SUBMISSION;KELP;SEASHELLS;2036;1
66100;;SUBMISSION;KELP;SEASHELLS;2036;2
66100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
66200;;SUBMISSION;KELP;SEASHELLS;2035;5
66200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
66300;;SUBMISSION;KELP;SEASHELLS;2035;3
66300;;SUBMISSION;KELP;SEASHELLS;2036;4
66600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
67400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
67400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;4
67700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;10000;1
67800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
67800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;3
68000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
68200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
68400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
68500;;SUBMISSION;KELP;SEASHELLS;2036;1
68500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
68600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
69100;SUBMISSION;;KELP;SEASHELLS;2035;1
69100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
69700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
69800;SUBMISSION;;KELP;SEASHELLS;2035;1
69900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
70100;SUBMISSION;;KELP;SEASHELLS;2035;1
70100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
70300;;SUBMISSION;KELP;SEASHELLS;2036;1
70300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
70400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;13
70500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
70600;SUBMISSION;;KELP;SEASHELLS;2035;1
70600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
70700;;SUBMISSION;KELP;SEASHELLS;2036;1
70700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;1
70800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
71000;;SUBMISSION;KELP;SEASHELLS;2036;1
71000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
71100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;4
71200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
71400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;2
71700;SUBMISSION;;KELP;SEASHELLS;2034;1
71700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
71700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
71800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
72100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
72200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
72500;;SUBMISSION;KELP;SEASHELLS;2035;4
72500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;1
72800;SUBMISSION;;KELP;SEASHELLS;2034;8
72800;SUBMISSION;;KELP;SEASHELLS;2034;16
72800;SUBMISSION;;KELP;SEASHELLS;2034;8
73400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
73600;SUBMISSION;;KELP;SEASHELLS;2034;2
73600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
73600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
73700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
73900;;SUBMISSION;KELP;SEASHELLS;2036;2
74000;;SUBMISSION;KELP;SEASHELLS;2035;6
74100;;SUBMISSION;KELP;SEASHELLS;2035;3
74300;;SUBMISSION;KELP;SEASHELLS;2036;1
74300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
74300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
74600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
75000;SUBMISSION;;KELP;SEASHELLS;2035;1
75000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
75000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
75500;SUBMISSION;;KELP;SEASHELLS;2035;2
75500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
75600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;9
75700;;SUBMISSION;KELP;SEASHELLS;2036;1
75700;;SUBMISSION;KELP;SEASHELLS;2036;2
75700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
75800;;SUBMISSION;KELP;SEASHELLS;2036;1
76100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
76500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;2
76700;SUBMISSION;;KELP;SEASHELLS;2035;1
76700;SUBMISSION;;KELP;SEASHELLS;2035;2
76700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;2
76900;SUBMISSION;;KELP;SEASHELLS;2035;1
77100;;SUBMISSION;KELP;SEASHELLS;2036;5
77300;SUBMISSION;;KELP;SEASHELLS;2035;1
77400;;SUBMISSION;KELP;SEASHELLS;2036;3
77700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
77900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
78100;SUBMISSION;;KELP;SEASHELLS;2036;1
78200;;SUBMISSION;KELP;SEASHELLS;2037;1
78200;;SUBMISSION;KELP;SEASHELLS;2037;1
78200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
78500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
78500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
78700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
78700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;5
78900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
79100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
79200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;3
79400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;1
79500;;SUBMISSION;KELP;SEASHELLS;2037;7
79500;SUBMISSION;;KELP;SEASHELLS;2036;1
79500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
80000;SUBMISSION;;KELP;SEASHELLS;2035;1
80000;SUBMISSION;;KELP;SEASHELLS;2035;2
80100;SUBMISSION;;KELP;SEASHELLS;2035;1
80100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
80500;SUBMISSION;;KELP;SEASHELLS;2035;2
80500;SUBMISSION;;KELP;SEASHELLS;2035;4
80500;SUBMISSION;;KELP;SEASHELLS;2035;1
80500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
81200;;SUBMISSION;KELP;SEASHELLS;2037;1
81200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
81300;;SUBMISSION;KELP;SEASHELLS;2036;1
81300;;SUBMISSION;KELP;SEASHELLS;2037;2
81300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
81300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
81500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
81600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
82100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
82300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
82300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;7
82500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
82600;SUBMISSION;;KELP;SEASHELLS;2036;5
82600;SUBMISSION;;KELP;SEASHELLS;2036;14
83100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
83500;;SUBMISSION;KELP;SEASHELLS;2037;1
83600;SUBMISSION;;KELP;SEASHELLS;2036;1
83600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
83600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
83800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
83800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;11
84700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
84700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
85100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
85200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;4
85500;;SUBMISSION;KELP;SEASHELLS;2037;1
85800;SUBMISSION;;KELP;SEASHELLS;2035;1
85900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;8
86000;;SUBMISSION;KELP;SEASHELLS;2036;4
86200;SUBMISSION;;KELP;SEASHELLS;2035;1
86600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;8
86700;SUBMISSION;;KELP;SEASHELLS;2036;1
86900;;SUBMISSION;KELP;SEASHELLS;2037;1
87000;SUBMISSION;;KELP;SEASHELLS;2035;1
87000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
87300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;2
87300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;5
87400;SUBMISSION;;KELP;SEASHELLS;2035;1
87600;;SUBMISSION;KELP;SEASHELLS;2036;1
87800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
87900;;SUBMISSION;KELP;SEASHELLS;2036;1
88000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
88200;;SUBMISSION;KELP;SEASHELLS;2037;1
88200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
88300;;SUBMISSION;KELP;SEASHELLS;2036;10
88500;;SUBMISSION;KELP;SEASHELLS;2037;1
88500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;1
88600;SUBMISSION;;KELP;SEASHELLS;2035;4
88600;SUBMISSION;;KELP;SEASHELLS;2035;8
88700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
89100;SUBMISSION;;KELP;SEASHELLS;2035;1
89600;SUBMISSION;;KELP;SEASHELLS;2035;1
89600;SUBMISSION;;KELP;SEASHELLS;2035;1
89900;;SUBMISSION;KELP;SEASHELLS;2037;1
89900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
90100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
90200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
90300;;SUBMISSION;KELP;SEASHELLS;2037;2
90300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
90300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;2
90400;SUBMISSION;;KELP;SEASHELLS;2035;3
90500;;SUBMISSION;KELP;SEASHELLS;2037;1
90500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
90700;;SUBMISSION;KELP;SEASHELLS;2037;1
90700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;1
90800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
91000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
91300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
91600;;SUBMISSION;KELP;SEASHELLS;2036;3
91600;;SUBMISSION;KELP;SEASHELLS;2036;1
91800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;6
91900;;SUBMISSION;KELP;SEASHELLS;2036;3
92200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
92300;SUBMISSION;;KELP;SEASHELLS;2035;1
92300;;SUBMISSION;KELP;SEASHELLS;2036;1
92300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
92400;;SUBMISSION;KELP;SEASHELLS;2036;2
92400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
92600;SUBMISSION;;KELP;SEASHELLS;2035;1
93500;;SUBMISSION;KELP;SEASHELLS;2036;5
93600;;SUBMISSION;KELP;SEASHELLS;2037;1
93600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
93800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
94500;;SUBMISSION;KELP;SEASHELLS;2037;15
94700;;SUBMISSION;KELP;SEASHELLS;2036;1
94800;SUBMISSION;;KELP;SEASHELLS;2035;2
94800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
94800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;1
94900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
95100;;SUBMISSION;KELP;SEASHELLS;2036;1
95100;;SUBMISSION;KELP;SEASHELLS;2036;1
95600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
95700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;1
95800;SUBMISSION;;KELP;SEASHELLS;2035;1
95800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
95900;;SUBMISSION;KELP;SEASHELLS;2036;1
95900;;SUBMISSION;KELP;SEASHELLS;2036;1
96000;;SUBMISSION;KELP;SEASHELLS;2036;1
96100;SUBMISSION;;KELP;SEASHELLS;2035;1
96100;;SUBMISSION;KELP;SEASHELLS;2036;2
96100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;2
96400;SUBMISSION;;KELP;SEASHELLS;2035;7
96400;SUBMISSION;;KELP;SEASHELLS;2035;3
96600;;SUBMISSION;KELP;SEASHELLS;2036;3
96600;SUBMISSION;;KELP;SEASHELLS;2035;1
96600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;5
96900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
97200;SUBMISSION;;KELP;SEASHELLS;2035;5
97200;SUBMISSION;;KELP;SEASHELLS;2035;10
97200;SUBMISSION;;KELP;SEASHELLS;2035;5
97600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;6
97900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
98100;SUBMISSION;;KELP;SEASHELLS;2035;1
98100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
98200;SUBMISSION;;KELP;SEASHELLS;2035;6
98300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
98500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
98600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10004;9
98900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;1
98900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;2
99200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
99300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
99500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
99600;;SUBMISSION;KELP;SEASHELLS;2037;12
99700;SUBMISSION;;KELP;SEASHELLS;2035;2
99700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;2
